Course,Section,Faculty,Capacity,Timing
CSE347,7,SKL,0/30,S 01:30 PM - 03:30 PM
CSE347,8,SKL,0/30,M 01:30 PM - 03:30 PM
CSE347,8,SKL,0/30,SR 10:10 AM - 11:40 AM
CSE347,9,AADNAN,1/30,TR 04:50 PM - 06:20 PM
CSE347,9,AADNAN,1/30,W 04:50 PM - 06:20 PM
CSE347,10,AADNAN,1/30,R 01:30 PM - 03:30 PM
CSE347,10,AADNAN,1/30,S 03:10 PM - 04:40 PM
CSE347,10,AADNAN,1/30,T 03:10 PM - 04:40 PM
CSE347,11,TBA,0/0,MW 08:30 AM - 10:00 AM
CSE347,11,TBA,0/0,R 01:30 PM - 03:30 PM
CSE350,1,KHALID,9/30,ST 04:50 PM - 06:20 PM
CSE350,1,KHALID,9/30,W 01:30 PM - 03:30 PM
CSE350,2,KHALID,7/30,R 04:50 PM - 06:50 PM
CSE350,2,KHALID,7/30,S 03:10 PM - 04:40 PM
CSE350,2,KHALID,7/30,R 03:10 PM - 04:40 PM
CSE350,3,NAHID,1/30,W 10:10 AM - 12:10 PM
CSE350,3,NAHID,1/30,ST 08:30 AM - 10:00 AM
CSE360,1,NYA,0/40,ST 10:10 AM - 11:40 AM
CSE360,2,NYA,0/40,ST 01:30 PM - 03:00 PM
CSE360,3,KMSK,6/40,MW 01:30 PM - 03:00 PM
CSE360,4,FZRN,0/40,MW 03:10 PM - 04:40 PM
CSE360,5,KMSK,4/40,TR 01:30 PM - 03:00 PM
CSE360,6,TM,0/40,MW 03:10 PM - 04:40 PM
CSE360,7,TBA,0/0,MW 04:50 PM - 06:20 PM
CSE366,1,TBA,0/0,SR 10:10 AM - 11:40 AM
CSE366,1,TBA,0/0,M 01:30 PM - 03:30 PM
CSE366,2,DTS,0/30,W 10:10 AM - 12:10 PM
CSE366,2,DTS,0/30,ST 10:10 AM - 11:40 AM
CSE366,3,TBA,0/0,ST 10:10 AM - 11:40 AM
CSE366,3,MIR,0/0,T 08:00 AM - 10:00 AM
CSE366,4,NAHID,0/0,W 08:00 AM - 10:00 AM
CSE366,4,TBA,0/0,ST 11:50 AM - 01:20 PM
CSE366,5,IMRAN,0/30,TR 03:10 PM - 04:40 PM
CSE366,5,IMRAN,0/30,W 04:50 PM - 06:50 PM
CSE366,6,IMRAN,0/30,M 04:50 PM - 06:50 PM
CSE366,6,IMRAN,0/30,ST 04:50 PM - 06:20 PM
CSE366,7,MIR,0/30,S 03:10 PM - 04:40 PM
CSE366,7,MIR,0/30,R 01:30 PM - 03:30 PM
CSE366,7,MIR,0/30,T 03:10 PM - 04:40 PM
CSE366,8,NAHID,2/30,R 10:10 AM - 11:40 AM
CSE366,8,NAHID,2/30,M 08:00 AM - 10:00 AM
CSE366,8,NAHID,2/30,S 10:10 AM - 11:40 AM
CSE400,1,A,0/30,1TBA
CSE400,1,B,0/30,1TBA
CSE400,1,C,0/30,1TBA
CSE405,1,MAR,0/30,ST 08:30 AM - 10:00 AM
CSE405,1,MAR,0/30,R 08:00 AM - 10:00 AM
CSE405,2,MAR,1/30,M 01:30 PM - 03:30 PM
CSE405,2,MAR,1/30,ST 11:50 AM - 01:20 PM
CSE405,3,MAR,0/30,MW 08:30 AM - 10:00 AM
CSE405,3,MAR,0/30,S 01:30 PM - 03:30 PM
CSE405,4,FHUQ,0/30,T 10:10 AM - 12:10 PM
CSE405,4,FHUQ,0/30,MW 08:30 AM - 10:00 AM
CSE405,5,FHUQ,0/30,R 11:50 AM - 01:20 PM
CSE405,5,FHUQ,0/30,T 01:30 PM - 03:30 PM
CSE405,5,FHUQ,0/30,S 11:20 AM - 01:20 PM
CSE405,6,KHALID,4/30,MW 04:50 PM - 06:20 PM
CSE405,6,KHALID,4/30,T 01:30 PM - 03:30 PM
CSE405,7,RABEA,0/30,SR 10:10 AM - 11:40 AM
CSE405,7,RABEA,0/30,R 01:30 PM - 03:30 PM
CSE405,8,ARMAN,2/30,W 01:30 PM - 03:30 PM
CSE405,8,ARMAN,2/30,MW 04:50 PM - 06:20 PM
CSE405,9,TBA,0/0,T 08:00 AM - 10:00 AM
CSE405,9,TBA,0/0,R 08:30 AM - 10:00 AM
CSE405,9,TBA,0/0,S 08:30 AM - 10:00 AM
CSE405,10,TBA,0/0,R 04:50 PM - 06:20 PM
CSE405,10,TBA,0/0,M 08:00 AM - 10:00 AM
CSE405,10,TBA,0/0,T 04:50 PM - 06:20 PM
CSE405,11,FHUQ,2/30,ST 08:30 AM - 10:00 AM
CSE405,11,FHUQ,2/30,R 08:00 AM - 10:00 AM
CSE406,1,DRUI,8/30,ST 01:30 PM - 03:00 PM
CSE406,1,DRUI,8/30,M 10:10 AM - 12:10 PM
CSE407,1,RDA,4/40,TR 10:10 AM - 11:40 AM
CSE407,2,AASR,12/40,MW 04:50 PM - 06:20 PM
CSE407,3,AASR,1/40,S 08:30 AM - 10:00 AM
CSE407,3,AASR,1/40,R 08:30 AM - 10:00 AM
CSE407,4,AMITM,40/40,SR 04:50 PM - 06:20 PM
CSE407,5,AMITM,40/40,SR 01:30 PM - 03:00 PM
CSE407,6,TBA,0/0,R 03:10 PM - 04:40 PM
CSE407,6,TBA,0/0,T 03:10 PM - 04:40 PM
CSE407,7,TBA,0/0,S 04:50 PM - 06:20 PM
CSE407,7,TBA,0/0,R 04:50 PM - 06:20 PM
CSE412,1,YS,4/30,W 01:30 PM - 03:30 PM
CSE412,1,DSHR,4/30,MW 10:10 AM - 11:40 AM
CSE412,2,MMAHDI,0/30,ST 01:30 PM - 03:00 PM
CSE412,2,MMAHDI,0/30,R 01:30 PM - 03:30 PM
CSE412,3,MMAHDI,2/30,M 10:10 AM - 12:10 PM
CSE412,3,MMAHDI,2/30,MW 03:10 PM - 04:40 PM
CSE412,4,MMAHDI,0/30,SR 11:50 AM - 01:20 PM
CSE412,4,MMAHDI,0/30,W 10:10 AM - 12:10 PM
CSE412,5,YS,5/30,M 01:30 PM - 03:30 PM
CSE412,5,YS,5/30,SR 01:30 PM - 03:00 PM
CSE412,6,AADNAN,4/30,MW 11:50 AM - 01:20 PM
CSE412,6,AADNAN,4/30,S 10:10 AM - 12:10 PM
CSE420,1,TBA,0/0,M 04:50 PM - 06:50 PM
CSE420,1,TBA,0/0,SR 01:30 PM - 03:00 PM
CSE423,1,PROMA,1/30,S 10:10 AM - 11:40 AM
CSE423,1,PROMA,1/30,T 10:10 AM - 12:10 PM
CSE423,1,PROMA,1/30,R 10:10 AM - 11:40 AM
CSE428,1,YS,3/30,W 04:50 PM - 06:50 PM
CSE428,1,YS,3/30,TR 03:10 PM - 04:40 PM
CSE430,1,DSHR,8/30,MW 08:30 AM - 10:00 AM
CSE430,1,SAJID,8/30,R 08:00 AM - 10:00 AM
CSE430,2,TBA,0/0,T 04:50 PM - 06:50 PM
CSE430,2,TBA,0/0,MW 04:50 PM - 06:20 PM
CSE438,1,DAWR,4/30,MW 11:50 AM - 01:20 PM
CSE438,1,KMSK,4/30,S 01:30 PM - 03:30 PM
CSE438,2,MAMRD,8/30,M 01:30 PM - 03:30 PM
CSE438,2,DAWR,8/30,ST 11:50 AM - 01:20 PM
CSE438,3,MRAR,2/30,SR 01:30 PM - 03:00 PM
CSE438,3,MRAR,2/30,M 04:50 PM - 06:50 PM
CSE438,4,MRAR,7/30,T 04:50 PM - 06:50 PM
CSE438,4,MRAR,7/30,MW 03:10 PM - 04:40 PM
CSE438,5,TTB,0/30,T 03:10 PM - 04:40 PM
CSE438,5,TTB,0/30,S 04:50 PM - 06:50 PM
CSE438,5,TTB,0/30,R 03:10 PM - 04:40 PM
CSE445,1,MRAR,21/30,TR 03:10 PM - 04:40 PM
CSE445,1,MRAR,21/30,S 04:50 PM - 06:50 PM
CSE453,1,TBA,0/0,S 08:00 AM - 10:00 AM
CSE453,1,TBA,0/0,MW 08:30 AM - 10:00 AM
CSE464,1,ANTU,5/30,S 04:50 PM - 06:20 PM
CSE464,1,ANTU,5/30,W 10:10 AM - 12:10 PM
CSE464,1,ANTU,5/30,R 04:50 PM - 06:20 PM
CSE475,1,DTBI,2/30,W 10:10 AM - 12:10 PM
CSE475,1,DTBI,2/30,MW 03:10 PM - 04:40 PM
CSE475,2,DRUI,6/30,TR 11:50 AM - 01:20 PM
CSE475,2,DRUI,6/30,W 10:10 AM - 12:10 PM
CSE475,3,DTBI,0/30,M 10:10 AM - 12:10 PM
CSE475,3,DTBI,0/30,S 01:30 PM - 03:00 PM
CSE475,3,DTBI,0/30,R 01:30 PM - 03:00 PM
CSE475,4,ATIQ,0/30,SR 03:10 PM - 04:40 PM
CSE475,4,ATIQ,0/30,M 04:50 PM - 06:50 PM
CSE475,5,ATIQ,1/30,W 04:50 PM - 06:50 PM
CSE475,5,ATIQ,1/30,S 01:30 PM - 03:00 PM
CSE475,5,ATIQ,1/30,R 01:30 PM - 03:00 PM
CSE475,6,DRUI,2/30,SR 10:10 AM - 11:40 AM
CSE475,6,DRUI,2/30,M 01:30 PM - 03:30 PM
CSE477,1,AMITM,23/30,SR 11:50 AM - 01:20 PM
CSE477,1,AMITM,23/30,T 10:10 AM - 12:10 PM
CSE477,2,AMITM,10/30,T 08:00 AM - 10:00 AM
CSE477,2,AMITM,10/30,MW 04:50 PM - 06:20 PM
CSE477,3,TBA,0/0,MW 04:50 PM - 06:20 PM
CSE477,3,TBA,0/0,R 04:50 PM - 06:50 PM
CSE479,1,ARMAN,2/30,T 10:10 AM - 12:10 PM
CSE479,1,ARMAN,2/30,SR 04:50 PM - 06:20 PM
CSE479,2,ARMAN,0/30,S 01:30 PM - 03:00 PM
CSE479,2,ARMAN,0/30,T 01:30 PM - 03:30 PM
CSE479,2,ARMAN,0/30,R 01:30 PM - 03:00 PM
CSE479,3,NAHID,6/30,R 04:50 PM - 06:50 PM
CSE479,3,NAHID,6/30,SR 03:10 PM - 04:40 PM
CSE487,1,RDA,5/40,S 08:30 AM - 10:00 AM
CSE487,1,RDA,5/40,R 08:30 AM - 10:00 AM
CSE487,2,RAKIB,1/40,TR 08:30 AM - 10:00 AM
CSE487,3,RAKIB,15/40,TR 10:10 AM - 11:40 AM
CSE487,4,MAHCY,11/40,ST 04:50 PM - 06:20 PM
CSE487,5,MAHCY,25/40,MW 03:10 PM - 04:40 PM
CSE487,6,TBA,0/0,S 04:50 PM - 06:20 PM
CSE487,6,TBA,0/0,R 04:50 PM - 06:20 PM
CSE488,1,DMRH,2/30,M 04:50 PM - 06:50 PM
CSE488,1,DMRH,2/30,S 10:10 AM - 11:40 AM
CSE488,1,DMRH,2/30,T 10:10 AM - 11:40 AM
CSE489,1,MKR,2/30,ST 11:50 AM - 01:20 PM
CSE489,1,MKR,2/30,M 08:00 AM - 10:00 AM
CSE495,1,DIPAYAN,12/40,MW 04:50 PM - 06:20 PM
CSE495,2,REZVI,5/40,MW 01:30 PM - 03:00 PM
CSE495,3,REZVI,0/40,MW 03:10 PM - 04:40 PM
CSE495,4,SAJID,7/40,SR 11:50 AM - 01:20 PM
CSE495,5,PROMA,17/40,SR 01:30 PM - 03:00 PM
CSE497,1,TBA,0/0,A 10:10 AM - 11:40 AM
CSE504,1,DMSR,0/40,A 09:00 AM - 12:00 PM
CSE505,1,TBA,0/0,T 06:30 PM - 09:30 PM
CSE520,1,DMRH,0/40,T 06:30 PM - 09:30 PM
CSE523,1,TBA,0/0,S 06:30 PM - 09:30 PM
CSE526,1,TBA,0/0,M 06:30 PM - 09:30 PM
CSE527,1,TBA,0/0,W 06:30 PM - 09:30 PM
CSE550,1,TBA,0/0,M 06:30 PM - 09:30 PM
CSE555,1,TBA,0/0,W 06:30 PM - 09:30 PM
CSE556,1,TBA,0/0,R 06:30 PM - 09:30 PM
CSE597,1,TBA,0/0,A 10:10 AM - 11:40 AM
CSE599,1,TBA,0/0,A 10:10 AM - 11:40 AM
ETE496,1,A,0/30,1TBA
ETE496,1,B,0/30,1TBA
ETE496,1,C,0/30,1TBA
ETE498,1,TBA,0/0,A 10:10 AM - 11:40 AM
ICE103,1,TJ,0/0,MW 10:10 AM - 11:40 AM
ICE103,1,TJ,0/0,T 10:10 AM - 01:10 PM
ICE103,2,TJ,1/1,MW 11:50 AM - 01:20 PM
ICE103,2,TJ,1/1,R 10:10 AM - 01:10 PM
ICE103,3,DAHF,0/0,R 01:30 PM - 03:00 PM
ICE103,3,DAHF,0/0,R 04:50 PM - 07:50 PM
ICE103,3,DAHF,0/0,T 01:30 PM - 03:00 PM
ICE103,4,DAHF,3/3,M 01:30 PM - 04:30 PM
ICE103,4,DAHF,3/3,S 11:50 AM - 01:20 PM
ICE103,4,DAHF,3/3,R 11:50 AM - 01:20 PM
ICE103,5,DHMAI,0/0,MW 03:10 PM - 04:40 PM
ICE103,5,DHMAI,0/0,S 04:50 PM - 07:50 PM
ICE103,6,DMIM,0/0,M 10:10 AM - 01:10 PM
ICE103,6,DMIM,0/0,MW 08:30 AM - 10:00 AM
ICE103,7,MRJ,0/0,T 01:30 PM - 04:30 PM
ICE103,7,MRJ,0/0,SR 11:50 AM - 01:20 PM
ICE103,8,PC,0/0,MW 03:10 PM - 04:40 PM
ICE103,8,PC,0/0,R 01:30 PM - 04:30 PM
ICE103,9,PC,0/0,SR 10:10 AM - 11:40 AM
ICE103,9,PC,0/0,T 04:50 PM - 07:50 PM
ICE103,10,MAHCY,0/0,MW 08:30 AM - 10:00 AM
ICE103,10,MAHCY,0/0,R 10:10 AM - 01:10 PM
ICE103,11,RIFAT,0/0,M 10:10 AM - 01:10 PM
ICE103,11,RIFAT,0/0,ST 08:30 AM - 10:00 AM
ICE103,12,NISHAT,0/0,TR 04:50 PM - 06:20 PM
ICE103,12,NISHAT,0/0,W 04:50 PM - 07:50 PM
ICE103,13,TBA,0/0,S 04:50 PM - 07:50 PM
ICE103,13,TBA,0/0,ST 01:30 PM - 03:00 PM
ICE103,14,TBA,0/0,T 04:50 PM - 07:50 PM
ICE103,14,TBA,0/0,ST 03:10 PM - 04:40 PM
ICE103,15,KMMU,0/0,S 04:50 PM - 07:50 PM
ICE103,15,KMMU,0/0,SR 01:30 PM - 03:00 PM
ICE103,16,KMMU,0/0,SR 03:10 PM - 04:40 PM
ICE103,16,KMMU,0/0,R 04:50 PM - 07:50 PM
ICE103,17,KMSK,0/0,R 04:50 PM - 07:50 PM
ICE103,17,KMSK,0/0,ST 08:30 AM - 10:00 AM
ICE103,18,MAMRD,2/30,R 01:30 PM - 03:00 PM
ICE103,18,MAMRD,2/30,T 01:30 PM - 03:00 PM
ICE103,18,MAMRD,2/30,T 04:50 PM - 07:50 PM
ICE103,19,MIR,0/0,SR 11:50 AM - 01:20 PM
ICE103,19,MIR,0/0,W 04:50 PM - 07:50 PM
ICE103,20,TBA,0/0,W 08:00 AM - 10:00 AM
ICE103,20,TBA,0/30,0/0
ICE103,20,TBA,0/0,TR 10:10 AM - 11:40 AM
ICE103,21,TBA,0/0,M 08:00 AM - 10:00 AM
ICE103,21,TBA,0/0,MW 04:50 PM - 06:20 PM
ICE103,22,TBA,0/0,S 04:50 PM - 06:20 PM
ICE103,22,TBA,0/0,R 04:50 PM - 06:20 PM
ICE103,22,TBA,0/0,S 08:00 AM - 11:00 AM
ICE103,23,TBA,0/0,R 01:30 PM - 03:00 PM
ICE103,23,TBA,0/0,T 01:30 PM - 03:00 PM
ICE103,23,TBA,0/0,T 10:10 AM - 01:10 PM
ICE107,1,DAKP,1/30,MW 10:10 AM - 11:40 AM
ICE107,1,DAKP,1/30,S 08:00 AM - 11:00 AM
ICE107,2,DAKP,0/2,MW 11:50 AM - 01:20 PM
ICE107,2,DAKP,0/2,S 11:50 AM - 02:50 PM
ICE107,3,DSU,0/30,TR 03:10 PM - 04:40 PM
ICE107,3,DSU,0/30,W 10:10 AM - 01:10 PM
ICE107,4,MKR,0/30,M 10:10 AM - 01:10 PM
ICE107,4,MKR,0/30,TR 08:30 AM - 10:00 AM
ICE107,5,TBA,0/0,MW 11:50 AM - 01:20 PM
ICE107,5,TBA,0/0,S 01:30 PM - 04:30 PM
ICE107,6,SAJID,1/1,MW 04:50 PM - 06:20 PM
ICE107,6,SAJID,1/1,T 10:10 AM - 01:10 PM
ICE107,7,SDNA,0/30,S 04:50 PM - 07:50 PM
ICE107,7,SDNA,0/30,R 03:10 PM - 04:40 PM
ICE107,7,SDNA,0/30,T 03:10 PM - 04:40 PM
ICE107,8,SDNA,1/1,SR 01:30 PM - 03:00 PM
ICE107,8,SDNA,1/1,T 04:50 PM - 07:50 PM
ICE107,9,ARIJIT,0/0,S 04:50 PM - 07:50 PM
ICE107,9,ARIJIT,0/0,ST 03:10 PM - 04:40 PM
ICE107,10,SUDDIN,6/30,SR 03:10 PM - 04:40 PM
ICE107,10,SUDDIN,6/30,R 04:50 PM - 07:50 PM
ICE107,11,FZRN,0/0,S 03:10 PM - 04:40 PM
ICE107,11,FZRN,0/0,R 03:10 PM - 04:40 PM
ICE107,11,FZRN,0/0,T 01:30 PM - 04:30 PM
ICE107,12,FZRN,1/1,S 04:50 PM - 06:20 PM
ICE107,12,FZRN,1/1,R 04:50 PM - 06:20 PM
ICE107,12,FZRN,1/1,W 04:50 PM - 07:50 PM
ICE107,13,SABBIR,1/30,S 04:50 PM - 07:50 PM
ICE107,13,SABBIR,1/30,TR 03:10 PM - 04:40 PM
ICE107,14,PROMA,2/30,M 08:00 AM - 11:00 AM
ICE107,14,PROMA,2/30,ST 08:30 AM - 10:00 AM
ICE107,15,TBA,0/0,TR 10:10 AM - 11:40 AM
ICE107,15,TBA,0/0,W 08:00 AM - 11:00 AM
ICE107,16,TBA,0/0,R 04:50 PM - 06:20 PM
ICE107,16,TBA,0/0,T 04:50 PM - 06:20 PM
ICE107,16,TBA,0/0,W 08:00 AM - 10:00 AM
ICE107,17,TBA,0/0,R 04:50 PM - 06:20 PM
ICE107,17,TBA,0/0,T 04:50 PM - 06:20 PM
ICE107,17,TBA,0/0,T 08:00 AM - 11:00 AM
ICE107,18,TBA,0/0,R 04:50 PM - 06:20 PM
ICE107,18,TBA,0/0,T 04:50 PM - 06:20 PM
ICE107,18,TBA,0/0,T 08:00 AM - 11:00 AM
ICE109,1,SJ,3/30,MW 08:30 AM - 10:00 AM
ICE109,1,SJ,3/30,T 01:30 PM - 03:30 PM
ICE109,2,ALI,0/30,ST 01:30 PM - 03:00 PM
ICE109,2,ALI,0/30,R 01:30 PM - 03:30 PM
ICE109,3,DZIM,0/30,MW 10:10 AM - 11:40 AM
ICE109,3,DZIM,0/30,W 01:30 PM - 03:30 PM
ICE109,4,DZIM,0/30,S 10:10 AM - 12:10 PM
ICE109,4,DZIM,0/30,TR 11:50 AM - 01:20 PM
ICE109,5,SHK,1/30,M 04:50 PM - 06:50 PM
ICE109,5,SHK,1/30,R 01:30 PM - 03:00 PM
ICE109,5,SHK,1/30,T 01:30 PM - 03:00 PM
ICE109,6,SHK,0/30,TR 03:10 PM - 04:40 PM
ICE109,6,SHK,0/30,S 04:50 PM - 06:50 PM
ICE109,7,MKN,0/30,MW 10:10 AM - 11:40 AM
ICE109,7,MKN,0/30,R 01:30 PM - 03:30 PM
ICE109,8,MKN,0/30,ST 10:10 AM - 11:40 AM
ICE109,8,MKN,0/30,R 10:10 AM - 12:10 PM
ICE109,9,DOF,2/30,T 04:50 PM - 06:50 PM
ICE109,9,DOF,2/30,TR 01:30 PM - 03:00 PM
ICE109,10,DOF,2/30,R 04:50 PM - 06:50 PM
ICE109,10,DOF,2/30,TR 03:10 PM - 04:40 PM
ICE109,11,DSMU,0/30,M 04:50 PM - 06:50 PM
ICE109,11,DSMU,0/30,MW 01:30 PM - 03:00 PM
ICE109,12,DSMU,0/30,MW 03:10 PM - 04:40 PM
ICE109,12,DSMU,0/30,W 04:50 PM - 06:50 PM
ICE109,13,SJA,0/30,MW 04:50 PM - 06:20 PM
ICE109,13,SJA,0/30,R 04:50 PM - 06:50 PM
ICE109,14,SJA,1/30,S 08:00 AM - 10:00 AM
ICE109,14,DMSA,1/30,TR 10:10 AM - 11:40 AM
ICE109,15,TBA,0/0,T 04:50 PM - 06:20 PM
ICE109,15,TBA,0/0,T 10:10 AM - 12:10 PM
ICE109,15,TBA,0/0,R 04:50 PM - 06:20 PM
ICE204,1,MHAK,0/40,ST 10:10 AM - 11:40 AM
ICE204,2,MHAK,0/40,ST 01:30 PM - 03:00 PM
ICE204,3,MHAK,0/40,MW 10:10 AM - 11:40 AM
ICE204,4,DSU,1/40,MW 03:10 PM - 04:40 PM
ICE204,5,DSU,0/40,TR 04:50 PM - 06:20 PM
ICE204,6,NAFIS,2/40,MW 08:30 AM - 10:00 AM
ICE204,7,AASR,1/40,MW 03:10 PM - 04:40 PM
ICE204,8,SDNA,0/40,MW 03:10 PM - 04:40 PM
ICE204,9,MAHCY,0/40,SR 03:10 PM - 04:40 PM
ICE204,10,TBA,0/0,S 04:50 PM - 06:20 PM
ICE204,10,TBA,0/0,R 04:50 PM - 06:20 PM
ICE204,11,TBA,0/0,R 04:50 PM - 06:20 PM
ICE204,11,TBA,0/0,T 04:50 PM - 06:20 PM
ICE204,12,TBA,0/0,MW 08:30 AM - 10:00 AM
ICE204,13,TBA,0/0,R 04:50 PM - 06:20 PM
ICE204,13,TBA,0/0,T 04:50 PM - 06:20 PM
ICE204,14,TBA,0/0,S 04:50 PM - 06:20 PM
ICE204,14,TBA,0/0,T 04:50 PM - 06:20 PM
ICE204,15,TBA,0/0,S 08:30 AM - 10:00 AM
ICE204,15,TBA,0/0,R 08:30 AM - 10:00 AM
ICE204,16,TBA,0/0,S 08:30 AM - 10:00 AM
ICE204,16,TBA,0/0,R 08:30 AM - 10:00 AM
ICE204,17,TBA,0/0,R 08:30 AM - 10:00 AM
ICE204,17,TBA,0/0,T 08:30 AM - 10:00 AM
ICE207,1,MI,0/30,MW 10:10 AM - 11:40 AM
ICE207,1,MI,0/30,T 10:10 AM - 12:10 PM
ICE207,2,MI,1/30,MW 11:50 AM - 01:20 PM
ICE207,2,MI,1/30,T 01:30 PM - 03:30 PM
ICE207,3,DAKP,0/30,TR 11:50 AM - 01:20 PM
ICE207,3,DAKP,0/30,R 01:30 PM - 03:30 PM
ICE207,4,ATIQ,0/30,MW 01:30 PM - 03:00 PM
ICE207,4,ATIQ,0/30,T 01:30 PM - 03:30 PM
ICE207,5,PC,1/30,M 04:50 PM - 06:50 PM
ICE207,5,ATIQ,1/30,ST 04:50 PM - 06:20 PM
ICE207,6,MYMA,0/30,S 03:10 PM - 04:40 PM
ICE207,6,MYMA,0/30,R 03:10 PM - 04:10 PM
ICE207,7,MYMA,0/30,W 01:30 PM - 03:30 PM
ICE207,7,MYMA,0/30,R 04:50 PM - 06:20 PM
ICE207,7,MYMA,0/30,T 04:50 PM - 06:20 PM
ICE207,8,AASR,1/30,S 10:10 AM - 12:10 PM
ICE207,8,AASR,1/30,TR 10:10 AM - 11:40 AM
ICE207,9,MMLI,3/30,M 04:50 PM - 06:50 PM
ICE207,9,MMLI,3/30,MW 01:30 PM - 03:00 PM
ICE207,10,MMLI,1/30,W 04:50 PM - 06:50 PM
ICE207,10,MMLI,1/30,MW 03:10 PM - 04:40 PM
ICE207,11,PC,0/30,MW 01:30 PM - 03:00 PM
ICE207,11,PC,0/30,S 04:50 PM - 06:50 PM
ICE207,12,RIFAT,0/30,S 10:10 AM - 12:10 PM
ICE207,12,RIFAT,0/30,SR 03:10 PM - 04:40 PM
ICE207,13,TBA,0/0,R 08:30 AM - 10:00 AM
ICE207,13,TBA,0/0,R 10:10 AM - 12:10 PM
ICE207,13,TBA,0/0,S 08:30 AM - 10:00 AM
ICE213,1,MHR,0/30,M 08:00 AM - 10:00 AM
ICE213,1,MHR,0/30,MW 10:10 AM - 11:40 AM
ICE213,2,MHR,2/30,MW 11:50 AM - 01:20 PM
ICE213,2,MHR,2/30,W 08:00 AM - 10:00 AM
ICE213,3,SJ,4/30,ST 10:10 AM - 11:40 AM
ICE213,3,SJ,4/30,R 10:10 AM - 12:10 PM
ICE213,4,SJ,1/30,M 10:10 AM - 12:10 PM
ICE213,4,SJ,1/30,ST 11:50 AM - 01:20 PM
ICE213,5,RDA,0/30,SR 01:30 PM - 03:00 PM
ICE213,5,RDA,0/30,W 10:10 AM - 12:10 PM
ICE213,6,RDA,0/30,MW 03:10 PM - 04:40 PM
ICE213,6,RDA,0/30,T 01:30 PM - 03:30 PM
ICE213,7,SHK,0/30,W 04:50 PM - 06:50 PM
ICE213,7,SHK,0/30,MW 03:10 PM - 04:40 PM
ICE213,8,PMSR,0/30,ST 03:10 PM - 04:40 PM
ICE213,8,MKN,0/30,W 01:30 PM - 03:30 PM
ICE213,9,KOUSHIK,0/30,M 01:30 PM - 03:30 PM
ICE213,9,PMSR,0/30,ST 04:50 PM - 06:20 PM
ICE213,10,SJA,0/30,R 01:30 PM - 03:00 PM
ICE213,10,SJA,0/30,T 01:30 PM - 03:00 PM
ICE213,10,SJA,0/30,S 04:50 PM - 06:50 PM
ICE213,11,SJA,0/30,T 04:50 PM - 06:50 PM
ICE213,11,SJA,0/30,R 03:10 PM - 04:10 PM
ICE213,11,SJA,0/30,T 03:10 PM - 04:40 PM
ICE213,12,TBA,0/0,S 08:30 AM - 10:00 AM
ICE213,12,TBA,0/0,R 08:30 AM - 10:00 AM
ICE213,12,TBA,0/0,T 08:00 AM - 10:00 AM
ICE213,13,TBA,0/0,T 01:30 PM - 03:30 PM
ICE213,13,TBA,0/0,S 03:10 PM - 04:40 PM
ICE213,13,TBA,0/0,R 03:10 PM - 04:40 PM
ICE216,1,IMRAN,1/40,MW 11:50 AM - 01:20 PM
ICE217,1,ALI,0/30,MW 10:10 AM - 11:40 AM
ICE217,1,ALI,0/30,S 10:10 AM - 12:10 PM
ICE217,2,ALI,0/30,MW 11:50 AM - 01:20 PM
ICE217,2,ALI,0/30,R 10:10 AM - 12:10 PM
ICE217,3,DZIM,0/30,SR 01:30 PM - 03:00 PM
ICE217,3,DZIM,0/30,W 04:50 PM - 06:50 PM
ICE217,4,MKN,0/30,M 01:30 PM - 03:30 PM
ICE217,4,MKN,0/30,ST 01:30 PM - 03:00 PM
ICE217,5,SHK,2/30,MW 11:50 AM - 01:20 PM
ICE217,5,SHK,2/30,S 01:30 PM - 03:30 PM
ICE217,6,NISHAT,3/30,T 03:10 PM - 04:40 PM
ICE217,6,NISHAT,3/30,W 01:30 PM - 03:30 PM
ICE217,6,NISHAT,3/30,R 03:10 PM - 04:40 PM
ICE217,7,NISHAT,0/30,M 10:10 AM - 12:10 PM
ICE217,7,NISHAT,0/30,S 10:10 AM - 11:40 AM
ICE217,7,NISHAT,0/30,R 10:10 AM - 11:40 AM
ICE217,8,AUR,0/30,R 04:50 PM - 06:20 PM
ICE217,8,AUR,0/30,T 04:50 PM - 06:50 PM
ICE217,8,AUR,0/30,S 04:50 PM - 06:20 PM
ICE217,9,KOUSHIK,0/30,MW 04:50 PM - 06:20 PM
ICE217,9,KOUSHIK,0/30,T 01:30 PM - 03:30 PM
ICE217,10,KOUSHIK,0/30,ST 04:50 PM - 06:20 PM
ICE217,10,KOUSHIK,0/30,R 04:50 PM - 06:50 PM
ICE245,1,DTBI,3/30,S 10:10 AM - 01:10 PM
ICE245,1,DTBI,3/30,R 11:50 AM - 01:20 PM
ICE245,1,DTBI,3/30,T 11:50 AM - 01:20 PM
ICE245,2,DTS,0/30,S 08:30 AM - 10:00 AM
ICE245,2,DTS,0/30,R 08:30 AM - 10:00 AM
ICE245,2,DTS,0/30,W 01:30 PM - 04:30 PM
ICE245,3,DTS,0/30,W 04:50 PM - 07:50 PM
ICE245,3,DTS,0/30,R 01:30 PM - 03:00 PM
ICE245,3,DTS,0/30,T 01:30 PM - 03:00 PM
ICE245,4,DHMAI,0/30,ST 01:30 PM - 03:00 PM
